                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.79404,                 1.0243,                0.39921,                0.87491,                0.69172,                0.68352,                 0.6886,                0.42114,                 0.6915,                0.65856,                0.69488,                0.38551,                0.73336,                 1.0299,                0.37231,                0.78735,              0.0010674,              0.0010674,              0.0010674
                    111,                0.78115,                 1.0344,                0.39711,                 0.8728,                 0.6662,                0.81367,                0.63713,                0.38724,                0.65331,                0.77256,                0.65315,                0.35041,                0.73524,                 1.0209,                0.37374,                0.79071,              0.0010619,              0.0010619,              0.0010619
                    112,                0.76072,                 1.0077,                0.38892,                0.87556,                0.65893,                0.71425,                 0.6377,                0.38388,                0.71498,                 0.7577,                0.68521,                0.35767,                0.74259,                  1.009,                0.36994,                0.79652,              0.0010564,              0.0010564,              0.0010564
                    113,                0.76652,                 1.0011,                0.39124,                 0.8727,                0.72788,                0.81217,                0.67599,                 0.3878,                0.70631,                0.78902,                0.66788,                0.35626,                0.73619,                  1.046,                0.36895,                0.79268,              0.0010509,              0.0010509,              0.0010509
                    114,                0.76606,                 1.0095,                0.38984,                0.86851,                0.72342,                0.78402,                0.68202,                0.40226,                0.70607,                 0.7468,                0.65623,                0.39294,                0.72842,                 1.0287,                0.37025,                0.78633,              0.0010454,              0.0010454,              0.0010454
                    115,                0.76725,                0.99524,                0.39174,                0.86948,                0.64521,                 0.7203,                0.61876,                0.37175,                0.74943,                0.68326,                0.66898,                0.34968,                0.73782,                 1.0604,                0.37313,                0.79219,              0.0010399,              0.0010399,              0.0010399
                    116,                0.75729,                0.99599,                0.39258,                0.87124,                0.68976,                0.70896,                0.64978,                0.35976,                0.72947,                 0.7533,                0.71087,                0.34801,                0.71518,                 1.0062,                0.36416,                0.78161,              0.0010344,              0.0010344,              0.0010344
                    117,                0.76042,                0.97105,                0.39107,                 0.8701,                0.77482,                0.79891,                0.70514,                0.40349,                 0.7811,                0.77381,                0.73672,                0.37301,                0.72016,                 1.0094,                0.36565,                0.78976,              0.0010289,              0.0010289,              0.0010289
                    118,                0.77326,                 1.0351,                0.39446,                0.87424,                0.64383,                0.71943,                0.61525,                0.36285,                0.66559,                 0.6611,                0.60027,                0.34166,                0.73314,                  1.022,                0.36989,                0.79196,              0.0010234,              0.0010234,              0.0010234
                    119,                  0.778,                 1.0133,                0.39208,                0.87342,                0.64741,                0.73733,                0.61321,                0.35997,                0.67805,                0.73801,                0.64466,                0.33339,                0.73719,                 1.0069,                0.37623,                0.79515,              0.0010179,              0.0010179,              0.0010179
                    120,                0.79122,                 1.0286,                0.39136,                0.86989,                0.66715,                 0.7124,                0.62452,                0.35914,                0.70562,                0.75776,                0.67814,                0.35287,                0.73254,                 1.0095,                 0.4066,                0.78799,              0.0010124,              0.0010124,              0.0010124
                    121,                0.74994,                0.98472,                0.38299,                0.86315,                0.66201,                0.65555,                 0.6219,                0.37089,                0.75017,                0.78245,                 0.7155,                0.35933,                0.72327,                0.99968,                0.36148,                0.78897,              0.0010069,              0.0010069,              0.0010069
                    122,                 0.7497,                 0.9837,                0.38027,                0.86855,                0.74571,                0.81091,                0.66612,                0.36353,                0.71385,                0.78763,                0.64229,                0.33585,                0.72062,                 1.0046,                0.36677,                0.78664,              0.0010014,              0.0010014,              0.0010014
                    123,                0.73578,                0.98294,                0.37547,                0.86943,                  0.786,                0.73998,                0.76554,                0.44639,                0.80041,                0.75096,                0.76999,                0.44096,                0.73101,                 1.0014,                0.35731,                0.79072,             0.00099587,             0.00099587,             0.00099587
                    124,                0.73631,                0.98524,                0.38239,                0.87746,                 0.7365,                0.70768,                0.75457,                0.43237,                0.70899,                 0.6861,                0.73242,                0.39869,                0.72098,                0.99078,                0.36106,                 0.7865,             0.00099036,             0.00099036,             0.00099036
                    125,                0.74679,                0.96167,                0.38277,                0.86594,                0.67821,                0.74804,                 0.6951,                0.42042,                0.69295,                0.72512,                0.69669,                0.38094,                0.72984,                 1.0306,                0.37394,                0.78672,             0.00098486,             0.00098486,             0.00098486
                    126,                0.75087,                0.97698,                 0.3858,                 0.8771,                0.68156,                0.77888,                0.64868,                0.43249,                0.64648,                0.75269,                0.62354,                0.38219,                0.72168,                 1.0213,                0.36355,                0.78254,             0.00097936,             0.00097936,             0.00097936
                    127,                0.75076,                0.96947,                0.38039,                0.86705,                0.73958,                 0.6983,                0.64965,                0.37086,                0.74729,                0.71002,                0.65409,                0.34682,                0.72111,                 1.0334,                 0.3607,                0.78835,             0.00097386,             0.00097386,             0.00097386
                    128,                0.75037,                0.97024,                0.38373,                0.86683,                0.78332,                0.71199,                0.71471,                0.38924,                0.80607,                0.75553,                0.74016,                0.35853,                0.71864,                 1.0125,                0.35745,                0.78966,             0.00096836,             0.00096836,             0.00096836
                    129,                0.74342,                0.96443,                0.37724,                0.85977,                0.86381,                0.80318,                0.81914,                 0.4481,                0.83626,                0.78216,                0.79511,                0.41251,                0.71437,                 1.0083,                0.35683,                0.78878,             0.00096286,             0.00096286,             0.00096286
                    130,                0.72716,                0.97067,                0.37386,                 0.8623,                0.74008,                0.81067,                0.71815,                0.41911,                0.71471,                0.79061,                 0.6975,                0.38351,                0.71878,                 1.0249,                0.36171,                0.78916,             0.00095736,             0.00095736,             0.00095736
                    131,                0.70506,                0.93722,                0.36874,                 0.8651,                0.69213,                 0.7864,                 0.6999,                 0.4283,                0.73777,                0.75945,                0.72051,                0.40018,                0.71062,                 1.0174,                 0.3528,                0.79159,             0.00095186,             0.00095186,             0.00095186
                    132,                 0.7197,                0.94119,                0.37373,                0.86012,                0.65097,                0.71943,                0.64594,                0.43679,                0.66432,                  0.689,                0.67026,                0.39538,                0.71679,                 1.0077,                0.36629,                0.78632,             0.00094636,             0.00094636,             0.00094636
                    133,                0.74226,                0.95929,                0.37502,                0.86094,                0.69281,                0.81652,                0.67139,                0.42451,                0.80132,                 0.7235,                0.75744,                0.39513,                0.70057,                 0.9777,                0.35819,                0.78002,             0.00094085,             0.00094085,             0.00094085
                    134,                0.71297,                0.92794,                0.37095,                0.86849,                 0.6795,                0.78402,                0.64432,                0.38692,                0.65607,                0.72396,                0.61955,                 0.3476,                0.72248,                 1.0365,                0.36202,                0.79103,             0.00093535,             0.00093535,             0.00093535
                    135,                0.73788,                0.98673,                0.37732,                0.86528,                 0.7104,                0.82058,                0.78084,                0.43572,                0.68142,                0.79754,                0.77584,                0.39332,                0.70908,                 1.0208,                0.35042,                0.78505,             0.00092985,             0.00092985,             0.00092985
                    136,                0.71744,                0.94463,                0.37197,                0.86071,                0.88115,                0.80952,                0.85023,                0.47013,                0.84782,                0.78545,                0.82665,                0.45641,                0.72588,                 1.0306,                0.35782,                0.79331,             0.00092435,             0.00092435,             0.00092435
                    137,                0.70028,                0.93645,                0.36794,                0.86426,                0.86348,                0.69681,                0.82986,                0.42407,                0.83663,                0.67715,                0.80461,                0.41072,                0.70701,                0.99237,                0.35616,                0.78535,             0.00091885,             0.00091885,             0.00091885
                    138,                0.72507,                0.96727,                0.37282,                0.86369,                0.69424,                0.76894,                0.71133,                0.43664,                0.68248,                0.74876,                0.69616,                  0.384,                0.71823,                 1.0072,                0.35759,                0.78863,             0.00091335,             0.00091335,             0.00091335
                    139,                0.75142,                0.98679,                0.37709,                0.86289,                0.85756,                0.69054,                0.79254,                0.45211,                 0.8276,                0.66634,                 0.7694,                0.43007,                 0.7135,                 1.0035,                0.35398,                 0.7863,             0.00090785,             0.00090785,             0.00090785
                    140,                0.71563,                 0.9444,                0.36327,                0.85943,                0.73641,                0.77723,                0.71778,                0.40731,                0.70887,                0.75695,                0.69674,                0.37677,                0.70551,                 1.0025,                0.34546,                0.78611,             0.00090235,             0.00090235,             0.00090235
                    141,                0.70366,                0.92157,                0.36053,                 0.8557,                0.83969,                0.78333,                0.85621,                0.46143,                0.80358,                 0.7558,                0.82962,                0.44888,                0.71032,                 0.9962,                0.34708,                0.78243,             0.00089685,             0.00089685,             0.00089685
                    142,                0.71244,                0.92567,                0.36659,                0.86011,                 0.6453,                0.64643,                 0.6029,                0.39973,                0.66987,                0.78239,                0.64966,                0.36392,                0.71156,                0.99591,                  0.359,                0.78909,             0.00089134,             0.00089134,             0.00089134
                    143,                0.71204,                0.93494,                0.36926,                0.86914,                0.88539,                0.78057,                0.83833,                0.46216,                0.85582,                0.75753,                0.81626,                0.43686,                0.71013,                 1.0126,                0.35369,                0.78713,             0.00088584,             0.00088584,             0.00088584
                    144,                0.71557,                0.93235,                0.36626,                0.85839,                0.89457,                0.78188,                0.83238,                 0.4368,                0.83704,                0.73328,                0.76227,                0.42122,                 0.7098,                0.98998,                0.36805,                0.78856,             0.00088034,             0.00088034,             0.00088034
                    145,                0.72111,                0.95544,                0.36944,                0.86255,                0.83666,                0.77262,                0.83963,                0.46966,                0.80392,                0.74946,                0.81643,                0.44198,                0.69809,                0.98507,                0.34419,                0.78232,             0.00087484,             0.00087484,             0.00087484
                    146,                0.69983,                0.93148,                0.36118,                0.85747,                0.83365,                0.74324,                0.80756,                0.45449,                0.79818,                0.71526,                0.78253,                0.42688,                0.70427,                 1.0111,                0.34193,                0.78813,             0.00086934,             0.00086934,             0.00086934
                    147,                0.71106,                0.94379,                0.36239,                0.86081,                0.79023,                0.77965,                0.79426,                0.46081,                0.75573,                 0.7543,                0.76897,                0.44399,                0.70922,                0.99606,                0.34782,                0.78249,             0.00086384,             0.00086384,             0.00086384
                    148,                0.69992,                0.93905,                0.36121,                0.86203,                0.76114,                0.79508,                0.71333,                0.43755,                0.72615,                 0.7598,                0.71139,                0.41153,                0.70146,                0.97469,                0.34849,                0.78564,             0.00085834,             0.00085834,             0.00085834
                    149,                0.69926,                 0.9197,                0.36142,                0.85824,                0.87371,                0.77972,                0.85373,                0.48864,                0.83909,                0.75407,                 0.8291,                0.46246,                  0.706,                0.99587,                0.34878,                 0.7826,             0.00085284,             0.00085284,             0.00085284
                    150,                 0.7083,                0.92735,                0.36201,                0.85509,                0.78492,                0.75276,                0.72936,                0.44795,                0.77164,                0.67766,                0.75043,                0.42455,                0.69033,                0.99416,                0.34345,                0.78339,             0.00084734,             0.00084734,             0.00084734
                    151,                0.70096,                0.93048,                0.36383,                0.85245,                0.77869,                0.77072,                0.73575,                0.44294,                0.74619,                0.74791,                0.71303,                0.39591,                0.70737,                0.99842,                0.34535,                0.79186,             0.00084184,             0.00084184,             0.00084184
                    152,                0.69253,                0.91131,                 0.3554,                0.85465,                0.75206,                0.81367,                0.79072,                0.45191,                0.72028,                0.78971,                0.77206,                0.42957,                0.69928,                0.97834,                0.35277,                0.78256,             0.00083633,             0.00083633,             0.00083633
                    153,                0.73021,                0.94631,                0.36781,                0.85218,                0.75089,                0.74624,                0.73172,                0.46021,                0.72183,                0.72458,                0.71067,                0.41688,                0.69454,                0.99942,                0.34677,                0.79009,             0.00083083,             0.00083083,             0.00083083
                    154,                0.70812,                0.92164,                0.36202,                0.85146,                0.79546,                0.77519,                0.71135,                0.44858,                0.76457,                0.75249,                0.68961,                0.42034,                0.69471,                0.99106,                0.34634,                0.78642,             0.00082533,             0.00082533,             0.00082533
                    155,                 0.6702,                0.92117,                0.35118,                0.85353,                0.72546,                0.74977,                 0.7033,                0.43116,                0.68381,                0.79247,                0.69679,                0.38903,                0.69478,                 1.0352,                0.34975,                0.78534,             0.00081983,             0.00081983,             0.00081983
                    156,                0.69231,                0.91693,                0.35499,                0.86242,                0.78739,                0.71063,                0.79442,                0.44784,                0.79921,                0.72143,                0.79396,                0.42538,                0.70538,                 1.0162,                0.34476,                0.79274,             0.00081433,             0.00081433,             0.00081433
                    157,                0.69549,                0.91058,                0.35446,                0.85546,                0.81771,                0.81127,                  0.842,                0.46199,                0.78869,                0.79019,                0.82092,                0.46764,                0.70273,                0.99943,                0.35067,                0.79064,             0.00080883,             0.00080883,             0.00080883
                    158,                 0.6949,                0.92182,                0.35872,                0.85316,                 0.8356,                0.70584,                0.79303,                0.45024,                0.80094,                0.68141,                0.76769,                 0.4369,                0.70207,                0.99661,                0.34744,                0.78856,             0.00080333,             0.00080333,             0.00080333
                    159,                0.69519,                0.90853,                0.35611,                0.85454,                0.78211,                0.69985,                0.79998,                0.43936,                0.84709,                0.74392,                0.82296,                0.43154,                 0.7016,                0.99163,                0.34719,                0.78801,             0.00079783,             0.00079783,             0.00079783
                    160,                 0.6759,                0.89598,                  0.354,                0.85255,                0.84491,                0.66825,                0.76425,                 0.4469,                0.80588,                0.68388,                0.75764,                0.42953,                0.70151,                0.98725,                0.34423,                0.79209,             0.00079233,             0.00079233,             0.00079233
                    161,                0.69285,                0.92399,                0.35672,                0.85516,                0.79146,                 0.7806,                0.79742,                0.44927,                0.78824,                0.79164,                0.78782,                0.42997,                0.69722,                 0.9906,                0.34508,                 0.7893,             0.00078682,             0.00078682,             0.00078682
                    162,                0.71875,                0.91922,                0.36343,                0.85071,                0.70298,                0.70981,                0.64752,                0.40447,                0.71738,                0.69259,                0.68608,                0.38769,                0.70126,                0.99096,                0.34495,                0.78803,             0.00078132,             0.00078132,             0.00078132
                    163,                0.67915,                0.89461,                0.34915,                0.85261,                0.81658,                0.74136,                0.80284,                0.43199,                0.81087,                0.74913,                0.78723,                0.43111,                0.70217,                 1.0003,                0.34434,                0.78985,             0.00077582,             0.00077582,             0.00077582
                    164,                 0.7115,                 0.9177,                0.35918,                0.85038,                0.74214,                0.56939,                0.65055,                0.38101,                0.89642,                0.71475,                0.79216,                0.36715,                0.70691,                0.99915,                0.34308,                0.79375,             0.00077032,             0.00077032,             0.00077032
                    165,                 0.6855,                0.93048,                0.35163,                0.85448,                0.78665,                0.74347,                0.78407,                0.45474,                 0.7603,                0.72442,                0.76439,                0.43594,                0.69457,                0.97377,                0.34235,                0.78646,             0.00076482,             0.00076482,             0.00076482
                    166,                0.68209,                0.90717,                0.35104,                0.85143,                0.78573,                0.77918,                0.72176,                0.41427,                0.75452,                0.75338,                 0.6971,                0.39563,                 0.6967,                 0.9924,                0.34653,                0.78913,             0.00075932,             0.00075932,             0.00075932
                    167,                0.68923,                 0.9265,                0.35272,                0.84725,                0.76286,                0.71244,                0.79256,                 0.4195,                 0.7376,                0.69585,                 0.7666,                0.42273,                0.69486,                0.98423,                0.34847,                0.79147,             0.00075382,             0.00075382,             0.00075382
                    168,                0.69487,                0.91283,                0.35544,                0.85121,                0.65269,                0.78113,                0.61379,                0.40163,                0.63353,                0.75625,                0.59916,                0.36717,                0.70214,                0.98073,                0.35426,                0.79237,             0.00074832,             0.00074832,             0.00074832
                    169,                0.68371,                0.90366,                0.35171,                0.85112,                0.78379,                0.71713,                0.74336,                0.44125,                0.75293,                0.69339,                0.72137,                0.40945,                0.69166,                0.99579,                0.34278,                0.78627,             0.00074282,             0.00074282,             0.00074282
                    170,                0.69306,                0.90348,                0.35257,                0.84718,                0.82254,                0.74634,                0.81834,                0.45609,                 0.8208,                0.76674,                0.80301,                0.43607,                0.68973,                0.97838,                0.33921,                0.78354,             0.00073731,             0.00073731,             0.00073731
                    171,                0.65293,                0.86953,                 0.3406,                0.85098,                0.80754,                0.78276,                0.78653,                0.46403,                0.77446,                0.75833,                0.76261,                0.44905,                 0.6932,                0.98498,                0.34616,                0.78517,             0.00073181,             0.00073181,             0.00073181
                    172,                0.67912,                0.90526,                0.34949,                0.85566,                0.68992,                0.80883,                0.65377,                0.44032,                0.65598,                0.78464,                 0.6296,                 0.3856,                0.70053,                0.97587,                0.37659,                0.78446,             0.00072631,             0.00072631,             0.00072631
                    173,                 0.6896,                 0.9065,                0.35032,                 0.8442,                0.86627,                0.80526,                0.82246,                0.50748,                0.83815,                0.78441,                0.79945,                 0.4861,                0.69284,                0.99226,                0.34547,                0.78684,             0.00072081,             0.00072081,             0.00072081
                    174,                0.68233,                0.89223,                0.34611,                0.85118,                0.80687,                0.77909,                0.82423,                0.46422,                0.78558,                0.76428,                 0.8032,                0.48016,                0.70028,                 1.0041,                0.34521,                0.78902,             0.00071531,             0.00071531,             0.00071531
                    175,                0.67137,                0.89786,                0.34421,                0.84591,                0.84451,                 0.7217,                0.77605,                0.42595,                0.81687,                0.70357,                0.75251,                0.44036,                0.68966,                0.98459,                0.33933,                 0.7859,             0.00070981,             0.00070981,             0.00070981
                    176,                0.67538,                0.87969,                0.34423,                0.84657,                0.77772,                 0.7096,                0.77072,                0.44908,                0.75249,                0.62515,                0.74973,                0.44546,                0.68549,                0.97926,                  0.339,                0.78331,             0.00070431,             0.00070431,             0.00070431
                    177,                0.70052,                0.91442,                0.35549,                0.84599,                0.76115,                0.73192,                 0.7318,                0.43301,                 0.7441,                0.70833,                0.73383,                0.41556,                0.69364,                0.98417,                 0.3384,                0.78566,             0.00069881,             0.00069881,             0.00069881
                    178,                 0.6862,                0.91628,                0.34628,                0.85205,                0.80642,                0.74876,                0.82331,                0.49478,                0.77652,                0.72837,                0.80037,                0.48228,                0.69299,                0.98787,                0.33608,                0.78737,             0.00069331,             0.00069331,             0.00069331
                    179,                0.68654,                0.90154,                0.34796,                0.84377,                 0.9485,                0.77119,                0.87415,                0.51622,                0.92909,                0.75027,                0.85246,                0.49825,                0.67966,                0.97438,                0.33244,                0.78311,              0.0006878,              0.0006878,              0.0006878
                    180,                0.67865,                0.90894,                0.34824,                0.84169,                0.86127,                 0.8139,                0.79375,                 0.4619,                0.82883,                0.79017,                0.76984,                0.44607,                0.69347,                 1.0151,                0.34636,                0.78937,              0.0006823,              0.0006823,              0.0006823
                    181,                0.66374,                0.88665,                0.34445,                0.84509,                0.85818,                0.74597,                0.78212,                0.48817,                0.82593,                0.72247,                0.75962,                0.46695,                0.68204,                0.98956,                0.34303,                0.78506,              0.0006768,              0.0006768,              0.0006768
                    182,                0.64217,                0.84338,                0.33592,                 0.8492,                0.83196,                0.74275,                0.76403,                0.46319,                0.79951,                 0.7174,                0.73763,                0.44273,                 0.6832,                0.98695,                 0.3337,                 0.7853,              0.0006713,              0.0006713,              0.0006713
                    183,                0.67112,                0.87844,                0.34063,                0.84019,                0.83406,                0.72431,                0.83297,                0.50171,                0.80187,                0.69917,                0.80842,                 0.5049,                0.68119,                0.97968,                0.34441,                0.78115,              0.0006658,              0.0006658,              0.0006658
                    184,                0.62905,                0.83902,                 0.3305,                 0.8445,                0.79703,                0.73744,                0.83802,                0.48985,                0.77407,                0.71613,                0.81373,                0.48083,                0.68063,                0.98123,                0.34578,                0.78132,              0.0006603,              0.0006603,              0.0006603
                    185,                0.65977,                0.87788,                0.34437,                0.84836,                0.83812,                0.77584,                 0.8351,                0.49468,                0.80845,                0.75313,                0.81239,                0.50216,                0.67816,                0.97809,                0.33162,                0.78077,              0.0006548,              0.0006548,              0.0006548
                    186,                0.67742,                0.90211,                0.34769,                0.84832,                0.94166,                0.80482,                0.85375,                0.49763,                0.90677,                0.77982,                0.82752,                0.46682,                0.69556,                0.98094,                0.33468,                0.78657,              0.0006493,              0.0006493,              0.0006493
                    187,                 0.6429,                0.85965,                0.33833,                0.84747,                0.84202,                0.78218,                0.82049,                0.49583,                0.80875,                0.75704,                0.79637,                0.47805,                0.68863,                0.98622,                0.33135,                0.78376,              0.0006438,              0.0006438,              0.0006438
                    188,                0.66179,                0.88023,                0.33891,                0.84129,                0.90993,                0.78386,                0.86487,                0.49146,                0.88689,                0.76666,                0.84267,                  0.497,                0.68295,                0.96868,                0.33517,                0.78423,             0.00063829,             0.00063829,             0.00063829
                    189,                0.64938,                0.87166,                0.33394,                0.84442,                0.88176,                0.79917,                0.85776,                  0.531,                0.85259,                0.77715,                0.83336,                0.52256,                0.69886,                0.98845,                 0.3357,                0.78934,             0.00063279,             0.00063279,             0.00063279
                    190,                0.65919,                0.86011,                0.33531,                0.84102,                0.86333,                0.71784,                0.79815,                0.41444,                0.84703,                0.70295,                0.77604,                   0.42,                0.69404,                 1.0027,                0.34422,                0.79123,             0.00062729,             0.00062729,             0.00062729
                    191,                0.66278,                0.86988,                0.34111,                0.83966,                 0.9034,                0.81169,                0.83631,                0.48176,                0.86891,                0.78573,                0.81012,                0.45285,                0.69195,                 1.0035,                 0.3364,                 0.7889,             0.00062179,             0.00062179,             0.00062179
                    192,                0.64917,                0.87258,                0.33409,                0.84602,                0.80807,                0.73755,                0.82866,                0.50438,                0.78919,                0.72354,                 0.8048,                0.50925,                0.68361,                0.98751,                 0.3755,                0.78614,             0.00061629,             0.00061629,             0.00061629
                    193,                0.64279,                 0.8703,                0.33192,                0.84926,                0.85631,                0.81488,                0.83695,                0.53003,                0.82495,                0.79138,                0.82991,                0.50387,                0.67657,                0.97623,                0.32788,                0.78423,             0.00061079,             0.00061079,             0.00061079
                    194,                0.64479,                0.84988,                 0.3296,                0.84025,                0.81469,                0.81517,                0.79221,                0.52363,                0.78237,                0.79144,                0.77048,                0.50247,                0.68021,                0.97623,                0.34246,                0.78443,             0.00060529,             0.00060529,             0.00060529
                    195,                0.65925,                0.85761,                0.33577,                0.84428,                0.94554,                0.81342,                 0.8804,                0.56298,                0.90932,                0.78706,                0.85569,                0.56493,                0.68726,                0.99057,                 0.3271,                0.78669,             0.00059979,             0.00059979,             0.00059979
                    196,                 0.6349,                0.85904,                0.33139,                   0.84,                0.86974,                0.80183,                0.83974,                0.54159,                0.84027,                0.78038,                0.81734,                 0.5284,                0.68824,                0.98342,                0.33668,                   0.79,             0.00059429,             0.00059429,             0.00059429
                    197,                0.64504,                0.85225,                0.33046,                0.83675,                0.83418,                0.76663,                0.79008,                0.50772,                0.80965,                0.74759,                0.76915,                0.49379,                0.68171,                0.97362,                0.34846,                0.79058,             0.00058878,             0.00058878,             0.00058878
                    198,                0.64316,                  0.861,                0.32948,                0.83819,                0.82136,                0.81123,                0.75987,                0.47696,                0.79087,                0.78771,                0.73789,                0.46489,                0.68697,                0.96871,                0.33446,                0.78963,             0.00058328,             0.00058328,             0.00058328
                    199,                0.64873,                0.86418,                0.33576,                0.84463,                0.85604,                0.77487,                0.78207,                0.48901,                0.82178,                0.75042,                0.75806,                 0.4572,                0.68633,                0.98865,                0.33513,                0.78701,             0.00057778,             0.00057778,             0.00057778
                    200,                0.63133,                0.86163,                0.32854,                0.84095,                0.83111,                0.78129,                0.79265,                0.52641,                0.79801,                0.75684,                0.76846,                0.48346,                0.67459,                0.96806,                0.32697,                0.77646,             0.00057228,             0.00057228,             0.00057228
                    201,                0.62119,                0.83337,                 0.3273,                0.83689,                0.90168,                0.79953,                0.85437,                0.54774,                 0.8731,                0.77873,                0.83175,                0.53143,                0.67519,                0.98596,                0.33195,                0.77966,             0.00056678,             0.00056678,             0.00056678
                    202,                0.62527,                 0.8484,                0.32772,                0.83937,                0.93465,                0.73986,                0.85556,                0.54672,                0.91378,                0.72558,                0.83418,                0.52902,                0.68506,                  0.986,                 0.3362,                0.78606,             0.00056128,             0.00056128,             0.00056128
                    203,                0.63766,                0.84522,                0.33085,                0.84215,                0.83375,                0.79823,                0.84823,                  0.541,                 0.8055,                0.77899,                0.82757,                0.52991,                0.67877,                0.99346,                0.33018,                0.78631,             0.00055578,             0.00055578,             0.00055578
                    204,                0.63859,                0.85634,                0.33057,                0.83711,                0.88724,                0.80826,                0.84264,                0.53328,                0.85577,                0.78531,                0.81897,                0.51391,                0.68009,                 1.0038,                0.33025,                0.78234,             0.00055028,             0.00055028,             0.00055028
                    205,                0.63002,                0.84921,                 0.3304,                0.84054,                0.90952,                0.78872,                0.85642,                0.51972,                 0.8991,                0.75837,                0.83071,                  0.497,                0.67244,                0.98642,                0.33644,                 0.7804,             0.00054478,             0.00054478,             0.00054478
                    206,                0.65219,                0.87381,                 0.3353,                0.84278,                0.81719,                0.77851,                0.84019,                0.53605,                 0.7918,                0.76249,                0.82227,                0.52942,                0.67094,                0.99609,                0.33267,                 0.7759,             0.00053927,             0.00053927,             0.00053927
                    207,                 0.6471,                0.86765,                0.33168,                0.83669,                0.78661,                 0.7591,                0.81734,                0.52825,                0.75503,                 0.7356,                0.79466,                0.48191,                0.67285,                0.99117,                0.34325,                0.78083,             0.00053377,             0.00053377,             0.00053377
                    208,                0.60648,                0.80888,                0.32065,                0.83999,                0.74881,                0.78068,                0.68536,                0.45549,                0.71378,                 0.7548,                0.66029,                0.41183,                0.68007,                 1.0017,                0.33306,                0.77962,             0.00052827,             0.00052827,             0.00052827
                    209,                 0.6286,                 0.8216,                0.32524,                0.84229,                0.92111,                0.80506,                0.84494,                0.52036,                0.89283,                0.78273,                0.82086,                0.50657,                0.67582,                0.98193,                0.32842,                0.78439,             0.00052277,             0.00052277,             0.00052277
                    210,                0.64558,                0.85873,                0.33007,                0.83741,                0.81438,                0.79602,                0.83557,                0.50681,                0.78744,                0.77712,                0.81265,                0.49785,                0.67825,                0.98025,                 0.3297,                0.78531,             0.00051727,             0.00051727,             0.00051727
                    211,                 0.6427,                0.85168,                  0.326,                0.84487,                0.80086,                0.78638,                0.83225,                0.51676,                0.78536,                0.72482,                0.80928,                0.50112,                0.68029,                 1.0118,                0.33485,                0.78552,             0.00051177,             0.00051177,             0.00051177
                    212,                0.63661,                0.84462,                0.32293,                0.83606,                0.84545,                 0.7196,                0.85146,                0.55166,                0.81877,                0.70232,                0.82812,                0.52192,                0.67439,                 1.0013,                0.33338,                0.78331,             0.00050627,             0.00050627,             0.00050627
                    213,                0.63271,                0.82976,                0.32377,                0.83065,                0.82515,                0.78595,                0.82892,                0.50539,                0.80359,                0.76851,                0.80554,                0.49364,                0.67221,                 1.0019,                0.33216,                 0.7805,             0.00050077,             0.00050077,             0.00050077
                    214,                0.63008,                0.82807,                0.32195,                0.83567,                0.79411,                0.80011,                0.77196,                0.49085,                0.76554,                0.77945,                0.74854,                0.47183,                0.67394,                0.99596,                0.33068,                0.77855,             0.00049527,             0.00049527,             0.00049527
                    215,                0.61017,                0.82423,                0.31882,                0.83687,                0.86774,                0.81441,                0.83404,                0.53359,                 0.9154,                0.74973,                0.83214,                0.52662,                0.67684,                0.98384,                0.32492,                0.78266,             0.00048976,             0.00048976,             0.00048976
                    216,                0.63407,                0.85489,                0.32493,                0.83551,                0.87085,                0.80354,                0.83588,                0.52451,                0.83956,                0.77994,                0.81191,                 0.5054,                0.67204,                0.98093,                0.32456,                0.78515,             0.00048426,             0.00048426,             0.00048426
                    217,                0.61095,                0.82259,                0.31871,                0.83495,                0.87485,                 0.7991,                0.83217,                0.52966,                0.84724,                0.77911,                0.80819,                0.50971,                0.67002,                0.98617,                0.32156,                0.78296,             0.00047876,             0.00047876,             0.00047876
                    218,                0.63959,                0.84223,                0.32234,                0.83737,                0.83417,                0.74953,                0.82695,                0.53642,                0.81211,                0.73329,                0.80244,                0.52528,                0.67344,                0.98789,                0.32673,                0.78411,             0.00047326,             0.00047326,             0.00047326
                    219,                0.62974,                0.85674,                0.32578,                 0.8372,                0.95391,                0.79237,                0.85017,                0.51373,                0.92482,                0.77134,                0.82777,                0.52677,                0.67732,                0.98568,                0.32167,                0.78502,             0.00046776,             0.00046776,             0.00046776
                    220,                0.60829,                0.82237,                0.31693,                0.83189,                0.73691,                0.81956,                0.70779,                0.46974,                0.70414,                0.79526,                0.69124,                0.44029,                0.67449,                0.98104,                0.32676,                0.78001,             0.00046226,             0.00046226,             0.00046226
                    221,                0.61315,                0.82993,                0.31899,                 0.8272,                0.85397,                  0.803,                0.79804,                0.51586,                0.84666,                0.77372,                0.79182,                0.49882,                0.67166,                0.98653,                0.32328,                0.78239,             0.00045676,             0.00045676,             0.00045676
