                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    222,                0.63685,                0.84723,                0.31831,                0.82142,                 0.9394,                0.74694,                0.85173,                0.66152,                0.89168,                0.68778,                0.80566,                0.52918,                0.74566,                 1.3513,                0.35315,                0.92227,              0.0005414,              0.0005414,              0.0005414
                    223,                0.61871,                0.83602,                0.31729,                 0.8299,                0.94193,                0.74156,                0.84982,                0.66182,                0.90832,                0.68826,                0.80988,                0.53979,                0.75932,                 1.3579,                0.36397,                0.94262,              0.0005348,              0.0005348,              0.0005348
                    224,                0.60701,                0.83206,                 0.3119,                0.82434,                0.93025,                0.74675,                0.84777,                0.65999,                0.90155,                0.68191,                0.80284,                0.53879,                0.77192,                 1.3358,                0.36923,                0.94755,              0.0005282,              0.0005282,              0.0005282
                    225,                0.62425,                0.81522,                0.31514,                0.82361,                0.93789,                0.74586,                0.85036,                0.65882,                0.90449,                0.67607,                0.80375,                0.53266,                0.79046,                 1.3799,                0.36716,                 0.9523,              0.0005216,              0.0005216,              0.0005216
                    226,                0.59601,                0.80325,                0.31488,                0.82304,                0.93491,                0.74801,                0.85064,                 0.6607,                0.88776,                0.68264,                0.80299,                0.53566,                0.77379,                 1.3891,                0.35773,                0.94549,               0.000515,               0.000515,               0.000515
                    227,                0.59674,                0.82231,                0.30837,                0.82958,                0.93137,                0.74841,                0.84888,                0.65637,                0.89705,                0.67433,                0.80016,                0.52544,                0.78891,                 1.4271,                0.35965,                0.94651,              0.0005084,              0.0005084,              0.0005084
                    228,                0.57007,                0.76336,                0.29873,                0.81826,                0.93693,                0.74461,                0.85038,                 0.6584,                0.90559,                0.66606,                0.79788,                0.52579,                0.76897,                 1.4241,                 0.3556,                0.92945,              0.0005018,              0.0005018,              0.0005018
                    229,                0.62405,                0.82263,                0.31291,                0.82011,                0.93895,                0.74836,                0.85261,                0.66192,                0.87698,                0.69144,                0.80477,                0.53272,                 0.7541,                 1.4667,                0.35058,                0.92805,              0.0004952,              0.0004952,              0.0004952
                    230,                0.59861,                0.82088,                0.31006,                0.82194,                0.93827,                 0.7467,                 0.8527,                0.66077,                0.89785,                0.67873,                0.80644,                0.52838,                0.76548,                 1.5371,                0.36457,                0.93457,              0.0004886,              0.0004886,              0.0004886
                    231,                0.59212,                0.81872,                0.30649,                0.82233,                0.93466,                0.74843,                0.85155,                0.65936,                0.89806,                0.67201,                0.79758,                0.52084,                0.77376,                 1.5854,                0.36876,                0.93746,               0.000482,               0.000482,               0.000482
                    232,                0.63302,                  0.841,                0.31828,                0.81809,                0.94326,                0.74523,                0.85161,                0.66517,                0.89972,                0.67566,                0.80131,                 0.5294,                0.76496,                 1.5351,                0.36687,                0.93395,              0.0004754,              0.0004754,              0.0004754
                    233,                0.62456,                0.81195,                0.31368,                0.82177,                 0.9381,                0.74475,                   0.85,                0.65781,                0.90004,                0.67824,                0.80073,                0.52505,                0.78086,                 1.5076,                0.36642,                0.93938,              0.0004688,              0.0004688,              0.0004688
                    234,                0.61272,                0.82285,                0.31154,                0.82294,                0.93411,                0.74875,                0.85178,                0.66276,                0.89809,                0.68734,                0.80649,                0.53586,                0.75122,                 1.4643,                 0.3577,                0.93216,              0.0004622,              0.0004622,              0.0004622
                    235,                0.61514,                0.80946,                0.31235,                0.82428,                0.93404,                 0.7423,                0.84731,                 0.6601,                0.90597,                0.67136,                0.79873,                0.53018,                0.76223,                 1.4469,                0.36378,                0.95038,              0.0004556,              0.0004556,              0.0004556
                    236,                   0.58,                0.81043,                0.30273,                0.82082,                0.93402,                 0.7476,                0.85103,                0.66065,                0.91394,                0.67164,                0.80356,                0.53023,                0.76139,                 1.4577,                0.35772,                  0.955,               0.000449,               0.000449,               0.000449
                    237,                0.58658,                0.77369,                0.30201,                0.82221,                 0.9391,                0.75022,                0.85346,                0.66237,                0.90886,                0.67291,                0.80101,                0.53068,                0.75181,                 1.4484,                0.35597,                0.94358,              0.0004424,              0.0004424,              0.0004424
                    238,                0.58854,                 0.8072,                0.30039,                0.82186,                 0.9445,                0.74548,                0.85349,                0.66299,                0.91055,                0.67262,                0.80207,                0.53284,                0.73764,                 1.4216,                0.35139,                0.92492,              0.0004358,              0.0004358,              0.0004358
                    239,                0.59859,                0.79573,                0.30402,                0.81631,                0.92718,                0.75341,                0.85209,                0.66267,                0.91191,                 0.6783,                0.80654,                 0.5339,                0.74926,                 1.3848,                0.34334,                0.92662,              0.0004292,              0.0004292,              0.0004292
                    240,                0.59835,                 0.8139,                0.30682,                0.82076,                0.93414,                0.74212,                0.84799,                0.65979,                0.90606,                0.67681,                0.80276,                0.53018,                0.73749,                 1.3217,                0.34909,                0.92861,              0.0004226,              0.0004226,              0.0004226
                    241,                0.57758,                0.79192,                  0.302,                0.81565,                0.93034,                0.74452,                0.85096,                 0.6639,                0.90089,                0.67995,                0.80489,                0.53723,                0.73804,                 1.3485,                0.35446,                0.93595,               0.000416,               0.000416,               0.000416
                    242,                  0.573,                0.76695,                0.30056,                0.81515,                 0.9376,                0.74352,                0.85289,                0.66609,                 0.8985,                0.67525,                0.80247,                0.53344,                0.75374,                 1.3836,                0.35602,                0.93951,              0.0004094,              0.0004094,              0.0004094
                    243,                0.58414,                0.79825,                 0.2998,                 0.8237,                0.94112,                0.74377,                0.85176,                0.66281,                0.89907,                0.67733,                0.80313,                  0.531,                0.75832,                 1.4195,                 0.3583,                0.94356,              0.0004028,              0.0004028,              0.0004028
                    244,                0.59494,                0.80365,                0.30761,                0.81775,                0.94637,                0.74646,                0.85404,                0.66447,                0.88855,                0.68614,                 0.8066,                0.53434,                0.75138,                 1.4253,                0.36411,                0.92812,              0.0003962,              0.0003962,              0.0003962
                    245,                0.58629,                0.79541,                0.30261,                0.82048,                0.93782,                0.74486,                0.85141,                0.66454,                0.89998,                0.68203,                0.80587,                0.53376,                0.74339,                 1.3866,                0.36027,                0.91783,              0.0003896,              0.0003896,              0.0003896
                    246,                0.57909,                0.79287,                0.30044,                0.81814,                 0.9352,                0.74743,                0.85041,                0.66316,                0.89865,                  0.678,                 0.8021,                0.52952,                0.74797,                 1.3912,                 0.3648,                0.92238,               0.000383,               0.000383,               0.000383
                    247,                0.60082,                0.80212,                0.30349,                0.81592,                0.94171,                0.74256,                0.85054,                0.66418,                0.91414,                0.67262,                0.80475,                0.53303,                0.75878,                 1.4264,                0.35611,                0.93805,              0.0003764,              0.0003764,              0.0003764
                    248,                0.57515,                0.77663,                0.29704,                0.81472,                0.94022,                0.74212,                0.85259,                0.66418,                0.91058,                0.67226,                0.80458,                0.53246,                0.76911,                 1.4924,                0.36012,                0.95133,              0.0003698,              0.0003698,              0.0003698
                    249,                0.56994,                 0.7744,                0.29687,                0.81905,                0.93445,                0.74743,                0.85273,                0.66642,                0.90395,                0.67649,                0.80616,                0.54027,                0.75383,                 1.4118,                0.35573,                0.95266,              0.0003632,              0.0003632,              0.0003632
                    250,                0.57801,                0.78372,                0.30274,                0.81529,                0.93708,                0.74643,                0.85224,                0.66441,                0.90928,                0.67995,                0.81076,                0.53603,                0.77036,                 1.4014,                0.35977,                0.95251,              0.0003566,              0.0003566,              0.0003566
                    251,                0.57212,                0.78169,                0.29332,                0.81639,                0.93331,                0.74817,                0.85236,                0.66532,                0.90799,                0.67408,                 0.8058,                0.53408,                 0.7628,                   1.39,                0.36299,                0.95343,                0.00035,                0.00035,                0.00035
                    252,                0.57474,                0.79426,                0.30055,                0.81725,                0.93719,                0.74548,                0.85203,                0.66432,                0.89476,                0.67946,                0.80439,                0.53231,                0.76255,                 1.3627,                0.36027,                0.95216,              0.0003434,              0.0003434,              0.0003434
                    253,                0.59281,                0.79912,                0.30199,                0.81643,                0.93924,                0.74621,                0.85124,                0.66271,                0.89101,                 0.6846,                0.80524,                0.53609,                0.76797,                 1.3539,                0.35521,                0.95431,              0.0003368,              0.0003368,              0.0003368
                    254,                0.59449,                0.79046,                0.30247,                0.81675,                0.94261,                0.74474,                0.85328,                0.66564,                0.90137,                0.67481,                0.80481,                 0.5381,                0.75565,                 1.3396,                0.35663,                 0.9469,              0.0003302,              0.0003302,              0.0003302
                    255,                  0.581,                0.77025,                0.29556,                0.81068,                0.94307,                 0.7452,                0.85505,                0.66913,                0.90657,                0.67853,                0.80913,                0.53692,                 0.7679,                 1.3929,                0.36299,                0.95277,              0.0003236,              0.0003236,              0.0003236
                    256,                0.59252,                0.78769,                 0.2993,                0.81784,                0.93576,                0.74914,                0.85367,                0.66739,                0.88316,                0.68932,                0.80808,                0.53568,                0.76677,                 1.4296,                0.35644,                0.95605,               0.000317,               0.000317,               0.000317
                    257,                0.58465,                0.79292,                0.30061,                0.81444,                0.94758,                0.74328,                0.85443,                0.66848,                0.88606,                0.68778,                0.80725,                0.54163,                0.75958,                 1.4397,                0.35339,                0.95441,              0.0003104,              0.0003104,              0.0003104
                    258,                0.56704,                0.74844,                0.29157,                0.81783,                0.93975,                0.74364,                0.85354,                 0.6685,                0.88771,                0.68618,                0.80725,                0.53896,                0.76156,                 1.4353,                0.35184,                0.96034,              0.0003038,              0.0003038,              0.0003038
                    259,                0.55806,                0.75755,                0.29073,                0.81912,                0.94269,                  0.744,                0.85482,                0.66553,                0.92168,                0.66751,                0.80864,                0.53814,                0.76703,                 1.4652,                0.35668,                0.96303,              0.0002972,              0.0002972,              0.0002972
                    260,                0.56893,                0.77601,                 0.2936,                 0.8158,                0.93756,                0.74887,                0.85645,                0.66767,                0.89243,                0.68356,                0.80951,                 0.5383,                0.76127,                 1.4862,                0.35193,                0.95229,              0.0002906,              0.0002906,              0.0002906
                    261,                0.57113,                0.77381,                 0.2947,                0.81982,                0.93806,                0.74421,                0.85424,                0.66597,                0.90616,                0.67311,                 0.8054,                0.53543,                0.77419,                 1.4904,                0.35656,                0.95612,               0.000284,               0.000284,               0.000284
                    262,                0.56882,                0.75785,                0.29188,                0.81526,                0.94164,                0.74499,                0.85374,                0.66793,                0.89736,                0.67545,                0.80569,                0.53767,                0.76236,                 1.4515,                0.35443,                0.95609,              0.0002774,              0.0002774,              0.0002774
                    263,                0.57723,                0.77979,                0.29666,                0.81176,                0.93501,                0.74926,                0.85571,                0.66894,                0.89827,                0.67775,                0.80753,                0.53478,                0.75729,                 1.4359,                0.34812,                0.94742,              0.0002708,              0.0002708,              0.0002708
                    264,                0.57066,                0.77489,                0.29311,                0.82093,                0.94297,                0.74914,                0.85734,                0.66948,                 0.9029,                0.67296,                0.80577,                0.53443,                0.76187,                 1.4469,                0.34697,                0.95042,              0.0002642,              0.0002642,              0.0002642
                    265,                0.55943,                0.75932,                0.28989,                0.81966,                0.93694,                0.74841,                0.85447,                0.66641,                0.89441,                0.67971,                0.80625,                0.53508,                0.75864,                 1.4529,                 0.3535,                0.94737,              0.0002576,              0.0002576,              0.0002576
                    266,                0.57022,                0.75638,                0.29093,                0.81354,                0.93653,                0.74679,                0.85413,                0.66767,                0.89485,                0.67834,                 0.8055,                 0.5378,                0.76144,                 1.4647,                0.35378,                0.94241,               0.000251,               0.000251,               0.000251
                    267,                 0.5462,                0.76188,                0.28881,                 0.8149,                0.94193,                0.74401,                0.85386,                 0.6662,                0.90585,                0.66968,                0.80465,                0.53338,                0.75443,                 1.4631,                0.35047,                0.93535,              0.0002444,              0.0002444,              0.0002444
                    268,                0.54504,                0.74867,                0.28523,                0.81879,                0.94286,                0.74597,                0.85643,                0.66923,                0.88931,                0.68555,                0.80788,                0.53767,                0.76168,                 1.4673,                0.34873,                0.94016,              0.0002378,              0.0002378,              0.0002378
                    269,                 0.5799,                0.78234,                0.29511,                0.80999,                0.93724,                0.74963,                0.85516,                0.66588,                0.88839,                0.68533,                 0.8066,                0.53506,                0.78334,                 1.4632,                0.35285,                0.96023,              0.0002312,              0.0002312,              0.0002312
                    270,                 0.5498,                0.77149,                  0.288,                0.81282,                0.94043,                 0.7488,                0.85467,                0.66555,                0.88442,                0.68509,                0.80676,                0.53675,                0.77178,                 1.4494,                0.35571,                0.96163,              0.0002246,              0.0002246,              0.0002246
                    271,                0.53823,                0.74522,                0.28532,                0.81746,                0.93462,                0.75061,                0.85553,                0.66595,                0.88994,                0.68386,                0.80652,                0.53782,                0.77028,                 1.4429,                0.36182,                0.95998,               0.000218,               0.000218,               0.000218
                    272,                0.55918,                0.75899,                0.28923,                0.81291,                0.93896,                0.74842,                0.85476,                0.66634,                0.89082,                0.67922,                0.80498,                0.53617,                0.76984,                 1.4738,                0.36056,                0.95331,              0.0002114,              0.0002114,              0.0002114
                    273,                0.56192,                0.76862,                0.29172,                0.81593,                0.94081,                0.74866,                0.85617,                0.66903,                  0.898,                0.68239,                0.80971,                0.53995,                0.75654,                 1.4558,                0.36147,                0.95079,              0.0002048,              0.0002048,              0.0002048
                    274,                0.56134,                0.75555,                0.29364,                0.81441,                0.94627,                0.74495,                0.85474,                0.66784,                0.88827,                0.68614,                0.80701,                0.53628,                0.76204,                 1.4642,                0.36472,                0.96128,              0.0001982,              0.0001982,              0.0001982
                    275,                 0.5484,                0.75496,                0.28884,                0.81617,                 0.9431,                0.74719,                0.85541,                0.66825,                0.88996,                0.69022,                0.80946,                0.54103,                0.75636,                 1.4785,                0.35722,                0.95834,              0.0001916,              0.0001916,              0.0001916
                    276,                0.55435,                0.74592,                0.28576,                0.80681,                0.94025,                0.74719,                0.85534,                0.66671,                0.89358,                0.68753,                0.80856,                0.53645,                0.75139,                 1.4449,                0.35163,                0.95072,               0.000185,               0.000185,               0.000185
                    277,                0.57254,                0.78888,                0.28992,                0.81218,                0.94435,                0.74683,                0.85635,                0.66789,                0.88729,                0.68753,                 0.8067,                0.53586,                0.74892,                  1.453,                 0.3542,                0.94464,              0.0001784,              0.0001784,              0.0001784
                    278,                0.54438,                0.75372,                  0.288,                 0.8097,                0.94316,                0.74653,                0.85606,                 0.6682,                0.89019,                0.68774,                0.80853,                0.53814,                0.74251,                 1.4524,                0.35084,                0.94618,              0.0001718,              0.0001718,              0.0001718
                    279,                 0.5527,                 0.7648,                0.28837,                0.81219,                0.94336,                0.74645,                0.85669,                0.66884,                0.89399,                0.68949,                0.81025,                0.53826,                0.74539,                  1.458,                0.35719,                0.95359,              0.0001652,              0.0001652,              0.0001652
                    280,                0.54912,                0.75851,                0.28533,                0.81425,                0.93123,                0.75183,                0.85521,                0.66968,                 0.8949,                0.68778,                0.81051,                0.54282,                0.74375,                  1.464,                0.34941,                0.95004,              0.0001586,              0.0001586,              0.0001586
                    281,                0.55007,                0.74967,                0.28535,                0.81295,                0.93123,                0.75623,                0.85706,                0.66927,                0.90086,                0.68264,                0.81056,                0.53979,                0.75071,                 1.4933,                0.35002,                0.94967,               0.000152,               0.000152,               0.000152
                    282,                0.56465,                0.75064,                0.29207,                0.80584,                0.93945,                0.74939,                0.85586,                0.66868,                0.90148,                0.68014,                0.80919,                0.54028,                0.74288,                  1.466,                0.34869,                0.94459,              0.0001454,              0.0001454,              0.0001454
                    283,                 0.5532,                0.73841,                 0.2866,                0.81194,                 0.9432,                0.74711,                0.85537,                0.66672,                0.90201,                0.68313,                0.81009,                0.53976,                 0.7493,                 1.4745,                0.35713,                0.94831,              0.0001388,              0.0001388,              0.0001388
                    284,                0.52834,                0.72138,                0.28008,                0.80985,                0.94587,                0.75193,                0.85866,                0.67057,                0.89814,                0.68552,                0.80982,                0.54304,                0.74547,                 1.4748,                0.35457,                0.94921,              0.0001322,              0.0001322,              0.0001322
                    285,                0.51565,                0.73411,                0.27696,                0.81336,                0.93794,                0.75403,                0.85812,                0.66934,                0.90214,                 0.6846,                0.81091,                0.53952,                0.74811,                 1.4804,                0.35237,                0.95378,              0.0001256,              0.0001256,              0.0001256
                    286,                0.55192,                0.75692,                0.28541,                0.81042,                0.93959,                0.75297,                0.85678,                 0.6707,                0.89023,                 0.6934,                0.81081,                0.54387,                0.74607,                 1.4901,                0.34961,                0.95202,               0.000119,               0.000119,               0.000119
                    287,                0.53279,                0.74826,                0.28385,                 0.8105,                0.93458,                0.75379,                0.85696,                0.67141,                0.89085,                0.68924,                0.80951,                0.54269,                0.74624,                   1.51,                0.35068,                0.94914,              0.0001124,              0.0001124,              0.0001124
                    288,                0.52833,                0.72663,                0.27805,                0.80941,                0.94875,                0.74401,                0.85615,                0.67099,                0.89854,                0.68211,                 0.8093,                0.54024,                0.75282,                 1.5231,                 0.3516,                0.95013,              0.0001058,              0.0001058,              0.0001058
                    289,                0.54893,                0.74187,                0.28424,                0.81051,                0.93536,                0.75364,                0.85814,                 0.6714,                0.88886,                0.69023,                0.81069,                0.54165,                0.75543,                 1.5103,                0.35191,                0.95088,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.55325,                0.75598,                0.28092,                0.81357,                0.94556,                0.74523,                 0.8567,                0.67119,                 0.8863,                0.68993,                0.80979,                0.54121,                0.75766,                 1.5057,                0.35267,                0.95336,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.51356,                0.72569,                0.26817,                0.79438,                0.94456,                0.74563,                0.85598,                0.67017,                0.90569,                0.67873,                0.80955,                0.54066,                0.75773,                 1.5024,                0.35311,                0.95297,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.49416,                0.70856,                0.26163,                0.79662,                0.94408,                 0.7471,                0.85439,                0.66956,                0.89021,                0.68924,                0.80926,                0.53979,                0.75286,                 1.4896,                0.35361,                0.94622,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.49904,                0.71263,                 0.2622,                0.79894,                0.94278,                0.74694,                0.85505,                0.66842,                0.87751,                0.69487,                0.80808,                0.53913,                0.75836,                 1.4927,                0.34996,                0.94869,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.49805,                 0.7022,                0.26367,                0.79579,                0.94621,                0.74768,                0.85591,                0.66854,                0.88844,                0.69022,                0.80996,                0.54331,                0.75739,                 1.4921,                0.35769,                0.95085,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.49691,                0.69697,                0.26248,                0.79987,                0.94313,                0.74914,                0.85623,                0.66904,                0.87793,                0.69658,                0.80953,                0.54243,                0.75433,                 1.4864,                0.35386,                0.94949,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.47923,                0.69388,                0.25689,                0.79894,                 0.9452,                0.74988,                0.85697,                  0.669,                  0.889,                0.68802,                0.80784,                 0.5389,                0.75319,                 1.4803,                0.35309,                0.95261,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.49239,                0.70158,                0.26727,                0.79609,                0.94466,                0.75123,                0.85732,                0.67067,                0.89222,                 0.6902,                0.80903,                0.54086,                0.74955,                  1.471,                0.34829,                0.95158,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.49925,                 0.6972,                0.26221,                0.79523,                0.94397,                0.75061,                0.85702,                0.67118,                0.89586,                0.68778,                0.80944,                0.54261,                0.75004,                 1.4623,                0.34812,                 0.9505,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                 0.4703,                0.67913,                0.25655,                0.79879,                0.94452,                0.74921,                0.85711,                0.67097,                0.89502,                0.68581,                  0.808,                0.54219,                0.75076,                 1.4663,                0.35127,                0.95292,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.48561,                0.69373,                0.25669,                 0.7909,                0.94492,                0.74963,                0.85716,                0.67076,                0.89616,                0.68788,                0.80996,                0.54261,                0.75335,                 1.4653,                0.35031,                0.95358,               2.66e-05,               2.66e-05,               2.66e-05
